,description,product_name,Name_and_Description,labels_num,label_name
192,"['famous', 'wheel', 'pizza', 'cutter', 'steel', 'pack', 'price', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'brand', 'new', 'high', 'qualiti', 'design', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'pastri', 'perform', 'easi', 'oper', 'sharp', 'edg', 'perfect', 'grip', 'high', 'qualiti', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'qualiti', 'stainless', 'steel', 'handl', 'made', 'high', 'qualiti', 'plastic', 'design', 'effort', 'cut', 'durabl', 'portabl', 'easi', 'carri', 'beauti', 'stylish', 'model', 'may', 'vari', 'accord', 'avail', 'pizza', 'cutter', 'slicer', 'design', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cut', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'best', 'grip', 'hold', 'cut', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'brand', 'new', 'high', 'qualiti', 'design', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'pastri', 'perform', 'easi', 'oper', 'sharp', 'edg', 'perfect', 'grip', 'high', 'qualiti', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'qualiti', 'stainless', 'steel', 'handl', 'made', 'high', 'qualiti', 'plastic', 'design', 'effort', 'cut', 'durabl', 'portabl', 'easi', 'carri', 'beauti', 'stylish', 'model', 'may', 'vari', 'accord', 'avail', 'pizza', 'cutter', 'slicer', 'design', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cut', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'best', 'grip', 'hold', 'cut', 'compact', 'size', 'light', 'weight', 'conveni', 'use']","['famous', 'wheel', 'pizza', 'cutter']","['famous', 'wheel', 'pizza', 'cutter', 'steel', 'pack', 'price', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'brand', 'new', 'high', 'qualiti', 'design', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'pastri', 'perform', 'easi', 'oper', 'sharp', 'edg', 'perfect', 'grip', 'high', 'qualiti', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'qualiti', 'stainless', 'steel', 'handl', 'made', 'high', 'qualiti', 'plastic', 'design', 'effort', 'cut', 'durabl', 'portabl', 'easi', 'carri', 'beauti', 'stylish', 'model', 'may', 'vari', 'accord', 'avail', 'pizza', 'cutter', 'slicer', 'design', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cut', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'best', 'grip', 'hold', 'cut', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'brand', 'new', 'high', 'qualiti', 'design', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'pastri', 'perform', 'easi', 'oper', 'sharp', 'edg', 'perfect', 'grip', 'high', 'qualiti', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'qualiti', 'stainless', 'steel', 'handl', 'made', 'high', 'qualiti', 'plastic', 'design', 'effort', 'cut', 'durabl', 'portabl', 'easi', 'carri', 'beauti', 'stylish', 'model', 'may', 'vari', 'accord', 'avail', 'pizza', 'cutter', 'slicer', 'design', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cut', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'best', 'grip', 'hold', 'cut', 'compact', 'size', 'light', 'weight', 'conveni', 'use', 'famous', 'wheel', 'pizza', 'cutter']",5.0,Kitchen & Dining
193,"['rastogi', 'handicraft', 'showpiec', 'rastogi', 'handicraft', 'showpiec', 'best', 'price']","['rastogi', 'handicraft', 'showpiec']","['rastogi', 'handicraft', 'showpiec', 'rastogi', 'handicraft', 'showpiec', 'best', 'price', 'rastogi', 'handicraft', 'showpiec']",3.0,Home Decor & Festive Needs
194,"['nehp', 'neh', 'showpiec', 'nehp', 'neh', 'showpiec', 'best', 'price']","['nehp', 'neh', 'showpiec']","['nehp', 'neh', 'showpiec', 'nehp', 'neh', 'showpiec', 'best', 'price', 'nehp', 'neh', 'showpiec']",3.0,Home Decor & Festive Needs
195,"['handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec', 'handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec', 'best', 'price']","['handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec']","['handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec', 'handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec', 'best', 'price', 'handicraft', 'sandalwood', 'carv', 'chine', 'queen', 'big', 'showpiec']",3.0,Home Decor & Festive Needs
196,"['tatvaart', 'showpiec', 'brass', 'gold', 'price', 'beauti', 'brass', 'occupi', 'pride', 'place', 'home', 'make', 'ideal', 'decor', 'accessori', 'fill', 'water', 'flower', 'petal', 'antiqu', 'gold', 'color', 'look', 'strike', 'use', 'brass', 'ensur', 'longev', 'mainten', 'beauti', 'brass', 'occupi', 'pride', 'place', 'home', 'make', 'ideal', 'decor', 'accessori', 'fill', 'water', 'flower', 'petal', 'antiqu', 'gold', 'color', 'look', 'strike', 'use', 'brass', 'ensur', 'longev', 'mainten']","['tatvaart', 'showpiec']","['tatvaart', 'showpiec', 'brass', 'gold', 'price', 'beauti', 'brass', 'occupi', 'pride', 'place', 'home', 'make', 'ideal', 'decor', 'accessori', 'fill', 'water', 'flower', 'petal', 'antiqu', 'gold', 'color', 'look', 'strike', 'use', 'brass', 'ensur', 'longev', 'mainten', 'beauti', 'brass', 'occupi', 'pride', 'place', 'home', 'make', 'ideal', 'decor', 'accessori', 'fill', 'water', 'flower', 'petal', 'antiqu', 'gold', 'color', 'look', 'strike', 'use', 'brass', 'ensur', 'longev', 'mainten', 'tatvaart', 'showpiec']",3.0,Home Decor & Festive Needs
197,"['sam', 'roll', 'pizza', 'cutter', 'steel', 'pack', 'price', 'good', 'qualiti', 'pizza', 'cutter', 'good', 'qualiti', 'pizza', 'cutter']","['sam', 'roll', 'pizza', 'cutter']","['sam', 'roll', 'pizza', 'cutter', 'steel', 'pack', 'price', 'good', 'qualiti', 'pizza', 'cutter', 'good', 'qualiti', 'pizza', 'cutter', 'sam', 'roll', 'pizza', 'cutter']",5.0,Kitchen & Dining
198,"['surfac', 'wonder', 'wooden', 'antiqu', 'drawer', 'box', 'showpiec', 'wooden', 'green', 'price', 'vibrant', 'antiqu', 'drawer', 'box', 'look', 'astonish', 'allur', 'carv', 'bright', 'color', 'featur', 'bodi', 'dimen', 'amaz', 'home', 'decor', 'item', 'small', 'compact', 'wooden', 'antiqu', 'style', 'box', 'differ', 'golden', 'carv', 'front', 'panel', 'drawer', 'around', 'drawer', 'box', 'make', 'fascin', 'note', 'handcraft', 'item', 'item', 'differ', 'due', 'limit', 'photographi', 'vibrant', 'antiqu', 'drawer', 'box', 'look', 'astonish', 'allur', 'carv', 'bright', 'color', 'featur', 'bodi', 'dimen', 'amaz', 'home', 'decor', 'item', 'small', 'compact', 'wooden', 'antiqu', 'style', 'box', 'differ', 'golden', 'carv', 'front', 'panel', 'drawer', 'around', 'drawer', 'box', 'make', 'fascin', 'note', 'handcraft', 'item', 'item', 'differ', 'due', 'limit', 'photographi']","['surfac', 'wonder', 'wooden', 'antiqu', 'drawer', 'box', 'showpiec']","['surfac', 'wonder', 'wooden', 'antiqu', 'drawer', 'box', 'showpiec', 'wooden', 'green', 'price', 'vibrant', 'antiqu', 'drawer', 'box', 'look', 'astonish', 'allur', 'carv', 'bright', 'color', 'featur', 'bodi', 'dimen', 'amaz', 'home', 'decor', 'item', 'small', 'compact', 'wooden', 'antiqu', 'style', 'box', 'differ', 'golden', 'carv', 'front', 'panel', 'drawer', 'around', 'drawer', 'box', 'make', 'fascin', 'note', 'handcraft', 'item', 'item', 'differ', 'due', 'limit', 'photographi', 'vibrant', 'antiqu', 'drawer', 'box', 'look', 'astonish', 'allur', 'carv', 'bright', 'color', 'featur', 'bodi', 'dimen', 'amaz', 'home', 'decor', 'item', 'small', 'compact', 'wooden', 'antiqu', 'style', 'box', 'differ', 'golden', 'carv', 'front', 'panel', 'drawer', 'around', 'drawer', 'box', 'make', 'fascin', 'note', 'handcraft', 'item', 'item', 'differ', 'due', 'limit', 'photographi', 'surfac', 'wonder', 'wooden', 'antiqu', 'drawer', 'box', 'showpiec']",3.0,Home Decor & Festive Needs
199,"['stepdeal', 'wheel', 'pizza', 'cutter', 'stainless', 'steel', 'pack', 'price', 'delici', 'slice', 'pizza', 'home', 'pizza', 'cutter', 'made', 'stainless', 'steel', 'colour', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'crazi', 'kid', 'make', 'big', 'fuss', 'get', 'equal', 'share', 'favourit', 'deliaci', 'pizza', 'cutter', 'must', 'kitchen', 'delici', 'slice', 'pizza', 'home', 'pizza', 'cutter', 'made', 'stainless', 'steel', 'colour', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'crazi', 'kid', 'make', 'big', 'fuss', 'get', 'equal', 'share', 'favourit', 'deliaci', 'pizza', 'cutter', 'must', 'kitchen']","['stepdeal', 'wheel', 'pizza', 'cutter']","['stepdeal', 'wheel', 'pizza', 'cutter', 'stainless', 'steel', 'pack', 'price', 'delici', 'slice', 'pizza', 'home', 'pizza', 'cutter', 'made', 'stainless', 'steel', 'colour', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'crazi', 'kid', 'make', 'big', 'fuss', 'get', 'equal', 'share', 'favourit', 'deliaci', 'pizza', 'cutter', 'must', 'kitchen', 'delici', 'slice', 'pizza', 'home', 'pizza', 'cutter', 'made', 'stainless', 'steel', 'colour', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'crazi', 'kid', 'make', 'big', 'fuss', 'get', 'equal', 'share', 'favourit', 'deliaci', 'pizza', 'cutter', 'must', 'kitchen', 'stepdeal', 'wheel', 'pizza', 'cutter']",5.0,Kitchen & Dining
200,"['design', 'hut', 'showpiec', 'brass', 'yellow', 'price', 'decor', 'gift', 'item', 'canon', 'decor', 'gift', 'item', 'canon']","['design', 'hut', 'showpiec']","['design', 'hut', 'showpiec', 'brass', 'yellow', 'price', 'decor', 'gift', 'item', 'canon', 'decor', 'gift', 'item', 'canon', 'design', 'hut', 'showpiec']",3.0,Home Decor & Festive Needs
201,"['lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec', 'lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec', 'best', 'price']","['lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec']","['lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec', 'lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec', 'best', 'price', 'lal', 'rajasthani', 'wooden', 'craft', 'uniqu', 'chowkidar', 'statu', 'wooden', 'darwam', 'showpiec']",3.0,Home Decor & Festive Needs
202,"['conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit', 'sky', 'blue', 'conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit', 'india', 'shop', 'apparel', 'huge', 'collect', 'brand', 'cloth']","['conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit']","['conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit', 'sky', 'blue', 'conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit', 'india', 'shop', 'apparel', 'huge', 'collect', 'brand', 'cloth', 'conscious', 'graphic', 'print', 'babi', 'boy', 'jumpsuit']",0.0,Baby Care
203,"['purpledip', 'showpiec', 'purpledip', 'showpiec', 'best', 'price']","['purpledip', 'showpiec']","['purpledip', 'showpiec', 'purpledip', 'showpiec', 'best', 'price', 'purpledip', 'showpiec']",3.0,Home Decor & Festive Needs
204,"['tirupati', 'green', 'wheel', 'pizza', 'cutter', 'tirupati', 'green', 'wheel', 'pizza', 'cutter', 'best', 'price']","['tirupati', 'green', 'wheel', 'pizza', 'cutter']","['tirupati', 'green', 'wheel', 'pizza', 'cutter', 'tirupati', 'green', 'wheel', 'pizza', 'cutter', 'best', 'price', 'tirupati', 'green', 'wheel', 'pizza', 'cutter']",5.0,Kitchen & Dining
205,"['shoppingtara', 'eleph', 'pair', 'gift', 'showpiec', 'shoppingtara', 'eleph', 'pair', 'gift', 'showpiec', 'best', 'price']","['shoppingtara', 'eleph', 'pair', 'gift', 'showpiec']","['shoppingtara', 'eleph', 'pair', 'gift', 'showpiec', 'shoppingtara', 'eleph', 'pair', 'gift', 'showpiec', 'best', 'price', 'shoppingtara', 'eleph', 'pair', 'gift', 'showpiec']",3.0,Home Decor & Festive Needs
206,"['tree', 'dune', 'wall', 'decor', 'set', 'showpiec', 'iron', 'gold', 'price', 'metal', 'saucer', 'hand', 'work', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'dark', 'ant', 'brass', 'finish', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'metal', 'saucer', 'hand', 'work', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'dark', 'ant', 'brass', 'finish', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac']","['tree', 'dune', 'wall', 'decor', 'set', 'showpiec']","['tree', 'dune', 'wall', 'decor', 'set', 'showpiec', 'iron', 'gold', 'price', 'metal', 'saucer', 'hand', 'work', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'dark', 'ant', 'brass', 'finish', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'metal', 'saucer', 'hand', 'work', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'dark', 'ant', 'brass', 'finish', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'tree', 'dune', 'wall', 'decor', 'set', 'showpiec']",3.0,Home Decor & Festive Needs
207,"['uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'best', 'price']","['uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'showpiec']","['uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'best', 'price', 'uniqu', 'design', 'handcraft', 'brass', 'mini', 'chair', 'tabl', 'set', 'showpiec']",3.0,Home Decor & Festive Needs
208,"['tatvaart', 'eleph', 'mini', 'fine', 'finish', 'showpiec', 'brass', 'gold', 'price', 'eleph', 'anim', 'everybodi', 'love', 'realiti', 'form', 'toy', 'paint', 'accessori', 'artifact', 'ador', 'eleph', 'adorn', 'tradit', 'beauti', 'hand', 'carv', 'design', 'specialti', 'made', 'brass', 'alloy', 'copper', 'zinc', 'hand', 'carv', 'design', 'tradit', 'natur', 'feel', 'lustrous', 'gold', 'like', 'appear', 'handmad', 'craftsman', 'eleph', 'anim', 'everybodi', 'love', 'realiti', 'form', 'toy', 'paint', 'accessori', 'artifact', 'ador', 'eleph', 'adorn', 'tradit', 'beauti', 'hand', 'carv', 'design', 'specialti', 'made', 'brass', 'alloy', 'copper', 'zinc', 'hand', 'carv', 'design', 'tradit', 'natur', 'feel', 'lustrous', 'gold', 'like', 'appear', 'handmad', 'craftsman']","['tatvaart', 'eleph', 'mini', 'fine', 'finish', 'showpiec']","['tatvaart', 'eleph', 'mini', 'fine', 'finish', 'showpiec', 'brass', 'gold', 'price', 'eleph', 'anim', 'everybodi', 'love', 'realiti', 'form', 'toy', 'paint', 'accessori', 'artifact', 'ador', 'eleph', 'adorn', 'tradit', 'beauti', 'hand', 'carv', 'design', 'specialti', 'made', 'brass', 'alloy', 'copper', 'zinc', 'hand', 'carv', 'design', 'tradit', 'natur', 'feel', 'lustrous', 'gold', 'like', 'appear', 'handmad', 'craftsman', 'eleph', 'anim', 'everybodi', 'love', 'realiti', 'form', 'toy', 'paint', 'accessori', 'artifact', 'ador', 'eleph', 'adorn', 'tradit', 'beauti', 'hand', 'carv', 'design', 'specialti', 'made', 'brass', 'alloy', 'copper', 'zinc', 'hand', 'carv', 'design', 'tradit', 'natur', 'feel', 'lustrous', 'gold', 'like', 'appear', 'handmad', 'craftsman', 'tatvaart', 'eleph', 'mini', 'fine', 'finish', 'showpiec']",3.0,Home Decor & Festive Needs
209,"['port', 'interiordesign', 'showpiec', 'port', 'interiordesign', 'showpiec', 'best', 'price']","['port', 'interiordesign', 'showpiec']","['port', 'interiordesign', 'showpiec', 'port', 'interiordesign', 'showpiec', 'best', 'price', 'port', 'interiordesign', 'showpiec']",3.0,Home Decor & Festive Needs
210,"['lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'best', 'price']","['lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'showpiec']","['lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'best', 'price', 'lal', 'beauti', 'attract', 'hand', 'paint', 'decor', 'iron', 'wood', 'musician', 'set', 'showpiec']",3.0,Home Decor & Festive Needs
211,"['lal', 'wooden', 'tabl', 'decor', 'mother', 'babi', 'eleph', 'paint', 'showpiec', 'wooden', 'black', 'price', 'gorgeous', 'eleph', 'fabul', 'home', 'decor', 'accessori', 'come', 'golden', 'black', 'made', 'metal', 'give', 'appeal', 'splendor', 'accessori', 'replic', 'gift', 'friend', 'gorgeous', 'piec', 'give', 'interior', 'ethnic', 'indian', 'look', 'gorgeous', 'eleph', 'fabul', 'home', 'decor', 'accessori', 'come', 'golden', 'black', 'made', 'metal', 'give', 'appeal', 'splendor', 'accessori', 'replic', 'gift', 'friend', 'gorgeous', 'piec', 'give', 'interior', 'ethnic', 'indian', 'look']","['lal', 'wooden', 'tabl', 'decor', 'mother', 'babi', 'eleph', 'paint', 'showpiec']","['lal', 'wooden', 'tabl', 'decor', 'mother', 'babi', 'eleph', 'paint', 'showpiec', 'wooden', 'black', 'price', 'gorgeous', 'eleph', 'fabul', 'home', 'decor', 'accessori', 'come', 'golden', 'black', 'made', 'metal', 'give', 'appeal', 'splendor', 'accessori', 'replic', 'gift', 'friend', 'gorgeous', 'piec', 'give', 'interior', 'ethnic', 'indian', 'look', 'gorgeous', 'eleph', 'fabul', 'home', 'decor', 'accessori', 'come', 'golden', 'black', 'made', 'metal', 'give', 'appeal', 'splendor', 'accessori', 'replic', 'gift', 'friend', 'gorgeous', 'piec', 'give', 'interior', 'ethnic', 'indian', 'look', 'lal', 'wooden', 'tabl', 'decor', 'mother', 'babi', 'eleph', 'paint', 'showpiec']",3.0,Home Decor & Festive Needs
212,"['tree', 'maxim', 'wall', 'decor', 'set', 'showpiec', 'iron', 'gold', 'price', 'metal', 'saucer', 'hammer', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'ant', 'copper', 'plate', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'metal', 'saucer', 'hammer', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'ant', 'copper', 'plate', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac']","['tree', 'maxim', 'wall', 'decor', 'set', 'showpiec']","['tree', 'maxim', 'wall', 'decor', 'set', 'showpiec', 'iron', 'gold', 'price', 'metal', 'saucer', 'hammer', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'ant', 'copper', 'plate', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'metal', 'saucer', 'hammer', 'look', 'float', 'classic', 'round', 'mirror', 'center', 'set', 'ant', 'copper', 'plate', 'let', 'imagin', 'loo', 'creat', 'interest', 'combin', 'wall', 'surfac', 'tree', 'maxim', 'wall', 'decor', 'set', 'showpiec']",3.0,Home Decor & Festive Needs
213,"['tatvaart', 'tribal', 'face', 'showpiec', 'brass', 'gold', 'price', 'nice', 'beauti', 'home', 'décor', 'item', 'made', 'cast', 'iron', 'product', 'stand', 'enjoy', 'special', 'place', 'room', 'gift', 'near', 'dear', 'one', 'event', 'nice', 'beauti', 'home', 'décor', 'item', 'made', 'cast', 'iron', 'product', 'stand', 'enjoy', 'special', 'place', 'room', 'gift', 'near', 'dear', 'one', 'event']","['tatvaart', 'tribal', 'face', 'showpiec']","['tatvaart', 'tribal', 'face', 'showpiec', 'brass', 'gold', 'price', 'nice', 'beauti', 'home', 'décor', 'item', 'made', 'cast', 'iron', 'product', 'stand', 'enjoy', 'special', 'place', 'room', 'gift', 'near', 'dear', 'one', 'event', 'nice', 'beauti', 'home', 'décor', 'item', 'made', 'cast', 'iron', 'product', 'stand', 'enjoy', 'special', 'place', 'room', 'gift', 'near', 'dear', 'one', 'event', 'tatvaart', 'tribal', 'face', 'showpiec']",3.0,Home Decor & Festive Needs
214,"['shoppingtara', 'paper', 'mach', 'piec', 'eleph', 'home', 'decor', 'gift', 'showpiec', 'paper', 'mach', 'multicolor', 'price', 'handcraft', 'eleph', 'set', 'piec', 'eleph', 'made', 'chine', 'paper', 'mach', 'decor', 'enamel', 'paint', 'lacquer', 'polish', 'size', 'eleph', 'increa', 'order', 'inch', 'inch', 'inch', 'exclus', 'show', 'piec', 'draw', 'room', 'sure', 'admir', 'guest', 'handcraft', 'eleph', 'set', 'piec', 'eleph', 'made', 'chine', 'paper', 'mach', 'decor', 'enamel', 'paint', 'lacquer', 'polish', 'size', 'eleph', 'increa', 'order', 'inch', 'inch', 'inch', 'exclus', 'show', 'piec', 'draw', 'room', 'sure', 'admir', 'guest']","['shoppingtara', 'paper', 'mach', 'piec', 'eleph', 'home', 'decor', 'gift', 'showpiec']","['shoppingtara', 'paper', 'mach', 'piec', 'eleph', 'home', 'decor', 'gift', 'showpiec', 'paper', 'mach', 'multicolor', 'price', 'handcraft', 'eleph', 'set', 'piec', 'eleph', 'made', 'chine', 'paper', 'mach', 'decor', 'enamel', 'paint', 'lacquer', 'polish', 'size', 'eleph', 'increa', 'order', 'inch', 'inch', 'inch', 'exclus', 'show', 'piec', 'draw', 'room', 'sure', 'admir', 'guest', 'handcraft', 'eleph', 'set', 'piec', 'eleph', 'made', 'chine', 'paper', 'mach', 'decor', 'enamel', 'paint', 'lacquer', 'polish', 'size', 'eleph', 'increa', 'order', 'inch', 'inch', 'inch', 'exclus', 'show', 'piec', 'draw', 'room', 'sure', 'admir', 'guest', 'shoppingtara', 'paper', 'mach', 'piec', 'eleph', 'home', 'decor', 'gift', 'showpiec']",3.0,Home Decor & Festive Needs
215,"['king', 'intern', 'ergonom', 'design', 'grip', 'handl', 'roll', 'pizza', 'cutter', 'stainless', 'steel', 'pack', 'price', 'stop', 'fight', 'among', 'friend', 'last', 'slice', 'pizza', 'use', 'pizza', 'cutten', 'fab', 'kitchen', 'suttl', 'color', 'allow', 'blend', 'kitchen', 'cutleri', 'razor', 'sharp', 'stainless', 'steel', 'blade', 'allow', 'cut', 'food', 'slice', 'short', 'descript', 'materi', 'stainless', 'steel', 'plastic', 'color', 'red', 'white', 'steel', 'freezer', 'safe', 'safe', 'pizza', 'cutter', 'length', 'inch', 'piec', 'pizza', 'cutter', 'stop', 'fight', 'among', 'friend', 'last', 'slice', 'pizza', 'use', 'pizza', 'cutten', 'fab', 'kitchen', 'suttl', 'color', 'allow', 'blend', 'kitchen', 'cutleri', 'razor', 'sharp', 'stainless', 'steel', 'blade', 'allow', 'cut', 'food', 'slice', 'short', 'descript', 'materi', 'stainless', 'steel', 'plastic', 'color', 'red', 'white', 'steel', 'freezer', 'safe', 'safe', 'pizza', 'cutter', 'length', 'inch', 'piec', 'pizza', 'cutter']","['king', 'intern', 'ergonom', 'design', 'grip', 'handl', 'roll', 'pizza', 'cutter']","['king', 'intern', 'ergonom', 'design', 'grip', 'handl', 'roll', 'pizza', 'cutter', 'stainless', 'steel', 'pack', 'price', 'stop', 'fight', 'among', 'friend', 'last', 'slice', 'pizza', 'use', 'pizza', 'cutten', 'fab', 'kitchen', 'suttl', 'color', 'allow', 'blend', 'kitchen', 'cutleri', 'razor', 'sharp', 'stainless', 'steel', 'blade', 'allow', 'cut', 'food', 'slice', 'short', 'descript', 'materi', 'stainless', 'steel', 'plastic', 'color', 'red', 'white', 'steel', 'freezer', 'safe', 'safe', 'pizza', 'cutter', 'length', 'inch', 'piec', 'pizza', 'cutter', 'stop', 'fight', 'among', 'friend', 'last', 'slice', 'pizza', 'use', 'pizza', 'cutten', 'fab', 'kitchen', 'suttl', 'color', 'allow', 'blend', 'kitchen', 'cutleri', 'razor', 'sharp', 'stainless', 'steel', 'blade', 'allow', 'cut', 'food', 'slice', 'short', 'descript', 'materi', 'stainless', 'steel', 'plastic', 'color', 'red', 'white', 'steel', 'freezer', 'safe', 'safe', 'pizza', 'cutter', 'length', 'inch', 'piec', 'pizza', 'cutter', 'king', 'intern', 'ergonom', 'design', 'grip', 'handl', 'roll', 'pizza', 'cutter']",5.0,Kitchen & Dining
